model,year,transmission,mileage,fuelType,tax,mpg,engineSize,price
 X2,2019,Automatic,3857,Petrol,145,39.2,2,32740
 3 Series,2019,Automatic,4400,Diesel,145,52.3,2,31630
 X6,2019,Semi-Auto,2519,Petrol,145,26.4,3,66750
 3 Series,2019,Semi-Auto,8653,Petrol,145,46.3,2,28000
 X5,2019,Semi-Auto,11,Diesel,145,37.7,3,51995
 3 Series,2019,Automatic,4418,Diesel,145,49.6,2,32999
 4 Series,2019,Semi-Auto,6155,Diesel,145,47.9,3,31845
 3 Series,2019,Semi-Auto,11010,Diesel,145,54.3,2,23222
 5 Series,2019,Automatic,3936,Petrol,145,47.9,2,29999
 2 Series,2019,Semi-Auto,4923,Petrol,145,47.9,2,20999
 3 Series,2019,Automatic,14590,Diesel,145,52.3,2,27999
 X5,2019,Automatic,99,Diesel,145,37.7,3,50900
 X2,2019,Automatic,99,Diesel,145,58.9,2,38350
 3 Series,2019,Manual,894,Diesel,145,54.3,2,31995
 X1,2019,Manual,99,Diesel,145,48.7,2,27888
 X1,2019,Manual,99,Petrol,145,52.3,1.5,25999
 X3,2019,Automatic,1000,Diesel,145,54.3,2,34500
 2 Series,2019,Automatic,99,Diesel,145,47.1,2,27995
 M4,2019,Automatic,99,Petrol,145,34,3,45999
 M4,2019,Automatic,99,Petrol,145,34,3,57800
 5 Series,2019,Automatic,1000,Petrol,145,50.4,2,29995
 7 Series,2016,Semi-Auto,15143,Diesel,160,52.3,3,33995
 5 Series,2020,Semi-Auto,12,Hybrid,150,62.8,2,29990
 3 Series,2020,Semi-Auto,10,Diesel,145,50.4,2,32995
 X5,2019,Automatic,4010,Diesel,145,33.6,3,58000
 X3,2019,Semi-Auto,4624,Diesel,145,48.7,3,36222
 X3,2019,Semi-Auto,1299,Diesel,145,54.3,2,35600
 5 Series,2019,Semi-Auto,4118,Petrol,145,46.3,2,33444
 2 Series,2019,Manual,4524,Petrol,145,57.6,1.5,20999
 1 Series,2019,Semi-Auto,2040,Petrol,145,43.5,1.5,21999
 1 Series,2019,Semi-Auto,575,Diesel,145,62.8,2,25999
 1 Series,2019,Manual,397,Petrol,145,44.1,1.5,22222
 2 Series,2018,Automatic,254,Petrol,145,38.2,2,18999
 4 Series,2019,Semi-Auto,1000,Diesel,145,65.7,2,28999
 X5,2019,Automatic,5,Hybrid,135,188.3,3,73000
 3 Series,2019,Automatic,5035,Diesel,145,50.4,2,29555
 4 Series,2019,Manual,110,Diesel,145,55.4,2,31995
 X1,2019,Automatic,1100,Diesel,145,60.1,2,25999
 4 Series,2019,Automatic,110,Diesel,145,65.7,2,35000
 4 Series,2019,Automatic,1000,Diesel,145,60.1,2,22999
 X3,2019,Semi-Auto,4829,Diesel,150,54.3,2,32250
 5 Series,2015,Semi-Auto,27563,Petrol,160,46.3,2,16750
 6 Series,2017,Automatic,17942,Petrol,145,32.1,4.4,27000
 X1,2017,Semi-Auto,19159,Diesel,145,60.1,2,19750
 2 Series,2016,Semi-Auto,37573,Diesel,145,55.4,2,16995
 1 Series,2013,Manual,33731,Diesel,20,68.9,2,9995
 3 Series,2017,Semi-Auto,25542,Diesel,160,51.4,3,21995
 X5,2019,Semi-Auto,4151,Diesel,145,37.7,3,50995
 3 Series,2019,Semi-Auto,4255,Diesel,145,49.6,2,34995
 3 Series,2019,Semi-Auto,5687,Diesel,145,52.3,2,25995
 3 Series,2015,Semi-Auto,40781,Diesel,125,61.4,2,14995
 X3,2019,Semi-Auto,5922,Diesel,145,54.3,2,36990
 3 Series,2019,Manual,3319,Diesel,145,54.3,2,27990
 1 Series,2019,Semi-Auto,1591,Petrol,145,43.5,1.5,21999
 3 Series,2019,Automatic,20329,Diesel,145,48.7,2,34999
 7 Series,2019,Semi-Auto,10504,Petrol,145,34.5,3,46999
 X2,2020,Semi-Auto,99,Petrol,150,39.2,2,32540
 X7,2019,Automatic,5929,Diesel,145,31.4,3,72500
 3 Series,2016,Manual,26307,Petrol,145,47.9,2,14999
 3 Series,2018,Semi-Auto,42565,Diesel,145,64.2,2,18700
 3 Series,2018,Semi-Auto,12513,Diesel,145,51.4,3,27000
 1 Series,2015,Semi-Auto,56000,Diesel,20,67.3,2,12295
 X3,2016,Semi-Auto,31100,Diesel,145,54.3,2,17495
 1 Series,2016,Semi-Auto,13708,Diesel,20,68.9,1.5,13908
 5 Series,2018,Semi-Auto,3627,Hybrid,135,156.9,2,27500
 7 Series,2017,Semi-Auto,34024,Hybrid,0,128.4,2,34000
 3 Series,2017,Semi-Auto,9377,Hybrid,0,134.5,2,19500
 2 Series,2020,Automatic,4330,Petrol,145,42.2,1.5,19500
 2 Series,2020,Automatic,5436,Diesel,145,67.3,2,22000
 2 Series,2020,Automatic,3622,Petrol,145,42.2,1.5,19500
 8 Series,2020,Semi-Auto,700,Petrol,145,31.7,3,59995
 5 Series,2019,Automatic,15094,Diesel,145,65.7,2,29555
 X5,2019,Semi-Auto,12,Diesel,145,37.7,3,51990
 Z4,2016,Semi-Auto,29850,Petrol,205,41.5,2,16500
 3 Series,2018,Semi-Auto,13058,Diesel,150,60.1,2,21500
 3 Series,2015,Manual,23293,Diesel,145,55.4,2,15800
 3 Series,2016,Semi-Auto,43417,Diesel,160,51.4,3,17995
 X2,2019,Semi-Auto,4980,Diesel,145,52.3,2,24995
 X6,2018,Semi-Auto,17500,Diesel,145,40.9,3,36555
 4 Series,2020,Semi-Auto,10,Petrol,145,48.7,2,29500
 3 Series,2019,Automatic,10799,Diesel,145,52.3,2,28888
 3 Series,2019,Semi-Auto,7736,Hybrid,135,8.8,2,33699
 X3,2019,Semi-Auto,5554,Petrol,145,34.5,3,43500
 5 Series,2019,Automatic,99,Hybrid,135,156.9,2,34500
 1 Series,2019,Semi-Auto,6386,Petrol,145,47.9,2,19999
 1 Series,2019,Semi-Auto,9058,Diesel,150,51.4,2,28500
 3 Series,2017,Semi-Auto,26810,Hybrid,0,134.5,2,20995
 2 Series,2019,Semi-Auto,8157,Petrol,150,40.9,1.5,18995
 1 Series,2014,Manual,46000,Petrol,145,50.4,1.6,9799
 3 Series,2017,Manual,66488,Diesel,20,68.9,2,11499
 1 Series,2017,Semi-Auto,30173,Petrol,205,39.8,3,19950
 2 Series,2017,Semi-Auto,34032,Diesel,145,65.7,2,17110
 4 Series,2018,Automatic,26739,Diesel,145,65.7,2,19370
 3 Series,2014,Manual,50810,Diesel,30,61.4,2,10800
 4 Series,2019,Semi-Auto,7298,Petrol,145,41.5,3,27790
 5 Series,2019,Automatic,14541,Diesel,145,65.7,2,27990
 X5,2019,Semi-Auto,7443,Petrol,145,27.2,3,52490
 X1,2020,Semi-Auto,99,Diesel,145,47.9,2,31825
 X5,2019,Semi-Auto,3252,Diesel,145,37.7,3,49490
 1 Series,2019,Semi-Auto,1356,Diesel,145,50.4,2,25999
 X1,2019,Semi-Auto,7333,Diesel,145,60.1,2,25990
 3 Series,2019,Semi-Auto,8005,Petrol,145,40.4,2,34990
 1 Series,2016,Automatic,34144,Diesel,20,68.9,1.5,13500
 3 Series,2016,Automatic,45759,Diesel,145,56.5,3,16100
 X3,2016,Semi-Auto,22699,Diesel,200,47.9,3,22450
 4 Series,2016,Manual,18250,Petrol,160,46.3,2,17144
 4 Series,2017,Semi-Auto,14465,Diesel,145,65.7,2,19494
 M5,2016,Semi-Auto,49689,Petrol,565,28.5,4.4,25999
 1 Series,2013,Manual,59995,Diesel,30,62.8,2,9995
 2 Series,2018,Semi-Auto,17771,Diesel,150,62.8,2,17745
 5 Series,2017,Semi-Auto,21638,Diesel,150,53.3,3,28735
 1 Series,2017,Manual,15512,Petrol,150,53.3,1.5,13888
 X1,2019,Automatic,1000,Diesel,150,50.4,2,30555
 3 Series,2019,Semi-Auto,6219,Petrol,150,42.2,2,25490
 3 Series,2019,Semi-Auto,7385,Petrol,150,41.5,2,26490
 X1,2019,Automatic,6141,Petrol,145,46.3,1.5,21850
 2 Series,2017,Semi-Auto,30488,Diesel,145,55.4,2,17990
 3 Series,2019,Automatic,13376,Diesel,145,52.3,2,29990
 X6,2016,Semi-Auto,31585,Diesel,200,47.1,3,28950
 3 Series,2017,Semi-Auto,47251,Diesel,30,64.2,2,15500
 1 Series,2018,Semi-Auto,45648,Diesel,150,72.4,1.5,12200
 4 Series,2019,Semi-Auto,8830,Petrol,145,48.7,2,24990
 X3,2016,Semi-Auto,28211,Diesel,150,54.3,2,21990
 3 Series,2017,Semi-Auto,32871,Diesel,145,68.9,2,13995
 2 Series,2019,Automatic,10,Hybrid,135,113,1.5,25480
 X5,2019,Semi-Auto,6439,Diesel,145,37.7,3,48990
 2 Series,2017,Semi-Auto,20000,Petrol,150,50.4,1.5,18990
 1 Series,2017,Semi-Auto,26525,Petrol,150,55.5,1.5,14990
 3 Series,2019,Semi-Auto,10586,Diesel,145,55.4,2,21990
 1 Series,2019,Manual,10,Petrol,145,44.1,1.5,23990
 X3,2019,Automatic,3961,Petrol,145,24.8,3,53990
 X2,2019,Automatic,9182,Petrol,145,39.8,2,27990
 2 Series,2019,Semi-Auto,2139,Petrol,145,53.3,1.5,20990
 3 Series,2019,Automatic,2579,Diesel,145,52.3,2,30990
 X5,2019,Automatic,8336,Diesel,145,37.7,3,48990
 3 Series,2019,Automatic,10028,Diesel,145,43.5,3,41990
 4 Series,2018,Semi-Auto,17592,Petrol,145,48.7,2,23990
 5 Series,2017,Semi-Auto,48883,Diesel,145,53.3,3,25990
 5 Series,2017,Semi-Auto,24794,Diesel,30,65.7,2,21790
 X1,2017,Semi-Auto,30872,Diesel,145,57.6,2,18995
 3 Series,2016,Semi-Auto,22035,Diesel,30,62.8,2,16995
 5 Series,2015,Semi-Auto,36200,Diesel,160,50.4,3,18495
 1 Series,2013,Manual,56369,Diesel,125,58.9,2,9995
 1 Series,2017,Manual,22119,Diesel,150,68.9,2,13995
 5 Series,2013,Semi-Auto,87457,Diesel,145,56.5,2,10000
 i8,2017,Automatic,9992,Hybrid,135,134.5,1.5,59950
 3 Series,2020,Semi-Auto,4506,Diesel,150,52.3,2,30990
 1 Series,2020,Semi-Auto,3150,Petrol,150,34.5,2,31990
 3 Series,2018,Manual,2459,Petrol,150,47.9,2,19990
 4 Series,2019,Semi-Auto,9448,Petrol,145,41.5,3,29990
 2 Series,2015,Semi-Auto,36000,Petrol,265,37.2,3,17490
 X1,2018,Semi-Auto,22964,Diesel,145,60.1,2,21000
 1 Series,2016,Automatic,11510,Diesel,20,70.6,2,13800
 X1,2016,Automatic,13044,Diesel,125,57.6,2,19000
 5 Series,2019,Semi-Auto,7536,Petrol,145,46.3,2,30500
 3 Series,2016,Automatic,30088,Petrol,160,46.3,2,19490
 X5,2017,Automatic,39593,Diesel,200,47.1,3,32990
 5 Series,2017,Semi-Auto,29283,Diesel,125,60.1,2,23990
 5 Series,2017,Semi-Auto,32466,Diesel,145,60.1,2,22490
 5 Series,2016,Semi-Auto,26037,Diesel,20,68.9,2,16490
 3 Series,2019,Semi-Auto,8748,Petrol,145,44.8,2,21790
 X1,2017,Semi-Auto,48000,Diesel,125,57.6,2,19995
 6 Series,2018,Semi-Auto,10250,Diesel,145,49.6,3,28990
 4 Series,2019,Semi-Auto,5763,Petrol,145,39.2,3,33990
 1 Series,2019,Semi-Auto,10746,Diesel,145,67.3,2,18990
 3 Series,2019,Semi-Auto,7522,Petrol,145,41.5,2,26990
 4 Series,2019,Semi-Auto,11555,Petrol,145,46.3,2,25990
 M4,2020,Semi-Auto,7,Petrol,145,32.5,3,49490
 2 Series,2020,Semi-Auto,9,Petrol,145,47.9,2,23990
 3 Series,2020,Semi-Auto,11,Petrol,145,40.4,2,31990
 Z4,2020,Semi-Auto,9,Petrol,145,38.7,2,31990
 Z4,2020,Semi-Auto,10,Petrol,145,37.2,2,33990
 X3,2019,Semi-Auto,5664,Diesel,145,54.3,2,36500
 M4,2019,Semi-Auto,1072,Petrol,145,34,3,51000
 X3,2019,Automatic,169,Diesel,145,54.3,2,42000
 4 Series,2016,Automatic,39734,Petrol,260,37.2,3,20942
 4 Series,2019,Semi-Auto,9756,Diesel,150,65.7,2,27992
 X6,2019,Semi-Auto,2710,Petrol,145,26.4,3,66281
 X3,2019,Semi-Auto,2864,Diesel,145,54.3,2,36000
 X3,2019,Automatic,6847,Diesel,145,54.3,2,35000
 X1,2019,Manual,1765,Petrol,145,51.4,1.5,24500
 M5,2019,Automatic,6568,Petrol,145,24.1,4.4,70000
 1 Series,2017,Semi-Auto,45580,Diesel,125,61.4,2,16000
 3 Series,2019,Semi-Auto,21,Diesel,145,70.6,2,23500
 4 Series,2015,Semi-Auto,66453,Diesel,30,65.7,2,14282
 3 Series,2014,Semi-Auto,30852,Diesel,160,52.3,3,20412
 X1,2017,Semi-Auto,20101,Diesel,145,57.6,2,20995
 X1,2019,Semi-Auto,2897,Petrol,145,35.3,2,27672
 2 Series,2019,Manual,1996,Petrol,145,42.8,1.5,19543
 X7,2019,Semi-Auto,1500,Diesel,150,33.6,3,64999
 3 Series,2015,Semi-Auto,40443,Diesel,165,51.4,3,18981
 i3,2017,Automatic,28169,Hybrid,0,470.8,0,23751
 3 Series,2018,Automatic,11499,Diesel,145,62.8,2,20706
 5 Series,2018,Automatic,13641,Diesel,145,51.4,3,34502
 2 Series,2019,Semi-Auto,9114,Petrol,145,50.4,1.5,20512
 3 Series,2019,Semi-Auto,4670,Petrol,145,34.9,3,41513
 3 Series,2014,Manual,50100,Diesel,150,56.5,2,15981
 3 Series,2019,Manual,11701,Diesel,150,54.3,2,27781
 X1,2017,Semi-Auto,24534,Diesel,150,55.4,2,19981
 M2,2019,Automatic,2935,Petrol,145,29.1,3,49999
 2 Series,2018,Manual,15674,Petrol,150,47.1,1.5,20981
 3 Series,2017,Semi-Auto,29994,Petrol,205,41.5,3,22981
 1 Series,2017,Manual,44426,Petrol,150,52.3,1.5,15981
 5 Series,2015,Manual,26355,Diesel,160,52.3,2,17500
 4 Series,2019,Semi-Auto,2741,Diesel,145,60.1,2,29000
 5 Series,2019,Semi-Auto,4207,Petrol,150,36.2,2,27500
 M3,2018,Semi-Auto,10222,Petrol,145,34,3,42202
 X6,2018,Semi-Auto,7531,Diesel,145,40.9,3,40322
 X5,2017,Automatic,39000,Diesel,200,47.1,3,31992
 1 Series,2016,Manual,23139,Petrol,300,35.3,3,18402
 X4,2014,Semi-Auto,41773,Diesel,145,54.3,2,20572
 5 Series,2017,Semi-Auto,23116,Diesel,30,62.8,2,20995
 2 Series,2017,Semi-Auto,25252,Petrol,145,51.4,1.5,16962
 2 Series,2019,Manual,2715,Diesel,145,61.4,2,26991
 M4,2019,Automatic,1466,Petrol,145,34,3,49999
 1 Series,2019,Automatic,16899,Petrol,145,54.3,1.5,18380
 4 Series,2016,Semi-Auto,18774,Diesel,160,49.6,3,22932
 4 Series,2019,Automatic,7365,Petrol,145,41.5,3,29676
 3 Series,2017,Manual,34687,Diesel,145,60.1,2,17182
 X1,2019,Semi-Auto,3333,Diesel,150,50.4,2,29999
 2 Series,2019,Semi-Auto,6932,Petrol,145,50.4,2,23230
 4 Series,2019,Automatic,6000,Diesel,145,60.1,2,29840
 5 Series,2019,Semi-Auto,7095,Petrol,150,50.4,2,27500
 X1,2017,Semi-Auto,35065,Diesel,150,57.6,2,18500
 1 Series,2016,Manual,30302,Diesel,20,68.9,2,12000
 X1,2020,Semi-Auto,9,Petrol,150,47.9,2,29000
 Z4,2020,Semi-Auto,5,Petrol,150,37.2,2,35000
 X2,2020,Semi-Auto,10,Petrol,150,39.2,2,27500
 4 Series,2020,Semi-Auto,130,Petrol,145,45.6,2,27500
 4 Series,2020,Semi-Auto,11,Diesel,145,50.4,3,36000
 X2,2019,Semi-Auto,5524,Petrol,145,34,2,32000
 1 Series,2019,Semi-Auto,7188,Diesel,145,68.9,1.5,22500
 2 Series,2017,Manual,17146,Petrol,145,55.4,1.5,15952
 X6,2017,Semi-Auto,16867,Diesel,145,47.1,3,33542
 X1,2020,Semi-Auto,243,Diesel,145,36.7,2,28999
 1 Series,2015,Semi-Auto,36510,Petrol,235,37.7,3,17962
 8 Series,2020,Semi-Auto,151,Diesel,145,26.7,3,79991
 X3,2020,Semi-Auto,10,Petrol,145,24.8,3,69991
 2 Series,2019,Automatic,151,Diesel,145,49.6,2,23810
 2 Series,2019,Manual,151,Petrol,145,42.8,1.5,19870
 1 Series,2019,Automatic,4761,Petrol,145,42.8,1.5,21340
 4 Series,2019,Automatic,151,Diesel,145,60.1,2,25374
 2 Series,2019,Semi-Auto,4301,Petrol,145,48.7,2,24230
 1 Series,2019,Manual,5397,Petrol,145,41.5,1.5,22890
 2 Series,2019,Manual,5587,Petrol,145,52.3,1.5,21980
 5 Series,2019,Automatic,7399,Petrol,145,50.4,2,28200
 1 Series,2019,Automatic,7890,Petrol,145,34.5,2,30160
 3 Series,2019,Automatic,5732,Petrol,145,42.2,2,27130
 1 Series,2019,Manual,4710,Petrol,145,41.5,1.5,22280
 2 Series,2019,Automatic,10843,Petrol,145,39.8,3,26496
 1 Series,2019,Semi-Auto,4171,Petrol,150,39.8,3,25500
 2 Series,2017,Semi-Auto,5000,Petrol,125,53.3,1.5,16999
 3 Series,2017,Semi-Auto,28563,Diesel,150,64.2,2,18999
 X3,2020,Semi-Auto,1385,Hybrid,135,5.5,2,47000
 1 Series,2019,Manual,8543,Diesel,145,70.6,1.5,22750
 1 Series,2019,Manual,9345,Diesel,145,65.7,2,22750
 X5,2020,Semi-Auto,1435,Petrol,145,23.2,4.4,65000
 3 Series,2019,Automatic,7699,Diesel,145,48.7,2,38500
 3 Series,2019,Automatic,115,Diesel,145,49.6,2,37000
 X7,2019,Semi-Auto,5665,Diesel,145,31.4,3,71000
 2 Series,2015,Semi-Auto,16073,Diesel,125,61.4,2,14750
 Z4,2019,Semi-Auto,434,Petrol,145,38.7,2,33500
 X1,2016,Semi-Auto,25778,Diesel,150,56.5,2,20999
 X3,2017,Semi-Auto,39181,Diesel,145,54.3,2,20999
 5 Series,2016,Semi-Auto,26109,Diesel,30,65.7,2,15495
 3 Series,2019,Semi-Auto,5000,Diesel,145,52.3,2,28999
 3 Series,2019,Semi-Auto,5155,Diesel,145,52.3,2,27999
 Z4,2019,Semi-Auto,4586,Petrol,150,33.2,3,35995
 3 Series,2020,Semi-Auto,570,Petrol,150,43.5,2,26999
 5 Series,2015,Semi-Auto,71766,Diesel,30,62.8,2,11950
 4 Series,2016,Semi-Auto,34479,Diesel,30,65.7,2,17127
 3 Series,2017,Automatic,47439,Diesel,145,56.5,3,16840
 2 Series,2016,Manual,24460,Diesel,30,65.7,2,12347
 X3,2019,Semi-Auto,6698,Diesel,145,54.3,2,35750
 X3,2019,Automatic,4466,Diesel,145,54.3,2,35750
 1 Series,2017,Manual,39838,Diesel,145,62.8,2,15000
 3 Series,2018,Semi-Auto,3552,Diesel,145,53.3,3,24250
 X2,2019,Automatic,2631,Petrol,145,34,2,32000
 X5,2019,Semi-Auto,6224,Diesel,145,36.7,3,47500
 X3,2019,Automatic,2209,Petrol,145,24.8,3,54000
 4 Series,2016,Semi-Auto,33064,Diesel,30,65.7,2,17500
 5 Series,2019,Semi-Auto,5000,Hybrid,135,156.9,2,36499
 3 Series,2020,Semi-Auto,5000,Diesel,145,47.9,3,35999
 4 Series,2018,Semi-Auto,4000,Diesel,145,58.9,2,27995
 4 Series,2014,Semi-Auto,24649,Petrol,160,44.8,2,13950
 4 Series,2018,Semi-Auto,22270,Diesel,145,60.1,2,20400
 1 Series,2016,Semi-Auto,37398,Diesel,20,67.3,2,13850
 2 Series,2017,Semi-Auto,20185,Petrol,150,50.4,1.5,14340
 6 Series,2016,Automatic,47148,Diesel,200,49.6,3,20610
 1 Series,2017,Semi-Auto,18635,Petrol,200,39.8,3,20750
 2 Series,2018,Semi-Auto,16512,Petrol,145,39.8,3,23750
 X1,2014,Manual,29387,Diesel,160,51.4,2,10422
 3 Series,2020,Semi-Auto,3450,Petrol,150,40.4,2,31990
 X3,2020,Semi-Auto,3245,Hybrid,140,5.5,2,42990
 1 Series,2019,Semi-Auto,1491,Petrol,145,43.5,1.5,23995
 1 Series,2019,Manual,1569,Diesel,145,70.6,2,22995
 3 Series,2019,Semi-Auto,12897,Diesel,145,52.3,2,27495
 6 Series,2019,Semi-Auto,3035,Diesel,150,44.1,2,31999
 X6,2019,Semi-Auto,4000,Petrol,145,26.4,3,63999
 X2,2020,Semi-Auto,5000,Diesel,145,47.9,2,28999
 X7,2020,Semi-Auto,4000,Diesel,145,33.6,3,64999
 2 Series,2020,Semi-Auto,5000,Diesel,145,48.7,2,29999
 2 Series,2019,Semi-Auto,5713,Petrol,145,50.4,1.5,22999
 X1,2017,Semi-Auto,25013,Diesel,145,57.6,2,20990
 X3,2020,Semi-Auto,2294,Diesel,145,36.7,3,40990
 2 Series,2017,Automatic,17000,Petrol,125,48.7,2,14990
 X5,2020,Semi-Auto,6825,Diesel,150,37.7,3,53990
 3 Series,2019,Semi-Auto,7825,Petrol,150,34.9,3,41990
 Z4,2020,Semi-Auto,4825,Petrol,150,38.7,2,31990
 3 Series,2019,Semi-Auto,5869,Diesel,150,52.3,2,32990
 3 Series,2020,Semi-Auto,2894,Petrol,150,33.6,3,43990
 7 Series,2019,Semi-Auto,7515,Diesel,150,42.2,3,46990
 2 Series,2019,Semi-Auto,5000,Petrol,145,40.9,1.5,23999
 X1,2018,Manual,2750,Petrol,145,40.9,1.5,21999
 5 Series,2019,Semi-Auto,2723,Diesel,145,53.3,3,37995
 4 Series,2020,Semi-Auto,20,Diesel,145,65.7,2,28300
 4 Series,2020,Semi-Auto,37,Petrol,145,48.7,2,26500
 4 Series,2020,Semi-Auto,121,Petrol,145,48.7,2,28995
 2 Series,2020,Semi-Auto,5000,Petrol,145,50.4,1.5,22999
 X3,2020,Semi-Auto,2000,Hybrid,135,5.5,2,53995
 3 Series,2019,Semi-Auto,4000,Diesel,145,52.3,2,28995
 3 Series,2018,Manual,14875,Petrol,145,47.9,2,19999
 2 Series,2017,Automatic,12941,Hybrid,0,141.2,1.5,18490
 1 Series,2016,Manual,33779,Diesel,20,68.9,2,11990
 6 Series,2017,Semi-Auto,25975,Diesel,160,51.4,3,23990
 2 Series,2016,Semi-Auto,27484,Diesel,125,60.1,2,17490
 3 Series,2017,Semi-Auto,24200,Diesel,145,53.3,3,22790
 3 Series,2020,Semi-Auto,3500,Petrol,145,42.2,2,27492
 1 Series,2019,Manual,7169,Diesel,145,72.4,1.5,16450
 3 Series,2019,Automatic,4971,Diesel,145,52.3,2,26000
 3 Series,2019,Semi-Auto,8158,Petrol,145,42.2,2,25000
 2 Series,2020,Semi-Auto,10,Petrol,145,39.8,3,29500
 X1,2017,Semi-Auto,20470,Diesel,145,57.6,2,22495
 3 Series,2016,Semi-Auto,34137,Diesel,200,49.6,3,21499
 4 Series,2016,Semi-Auto,16210,Diesel,30,65.7,2,20999
 1 Series,2019,Manual,6181,Petrol,145,52.3,1.5,19895
 M4,2018,Semi-Auto,8725,Petrol,145,33.6,3,53999
 2 Series,2019,Semi-Auto,3880,Petrol,145,47.9,2,22999
 3 Series,2019,Automatic,8410,Diesel,145,53.3,3,27490
 2 Series,2019,Manual,7367,Petrol,145,40.4,1.5,18500
 2 Series,2019,Automatic,7044,Hybrid,135,148.7,1.5,21450
 X2,2019,Semi-Auto,6086,Petrol,145,36.2,2,28950
 X1,2019,Automatic,15608,Petrol,150,46.3,1.5,25990
 2 Series,2017,Semi-Auto,11901,Petrol,145,39.8,3,24500
 2 Series,2016,Semi-Auto,20193,Diesel,125,57.6,2,14500
 M3,2017,Semi-Auto,21431,Petrol,150,34,3,37970
 4 Series,2018,Semi-Auto,13754,Petrol,150,48.7,2,21750
 4 Series,2014,Semi-Auto,39271,Petrol,165,44.1,2,14550
 1 Series,2017,Semi-Auto,22000,Petrol,150,39.8,3,20995
 3 Series,2017,Automatic,27323,Diesel,160,51.4,3,19250
 X1,2013,Semi-Auto,48058,Diesel,160,52.3,2,10999
 X1,2019,Semi-Auto,4850,Petrol,145,46.3,1.5,25996
 2 Series,2019,Automatic,13186,Hybrid,135,148.7,1.5,21250
 2 Series,2019,Automatic,10218,Hybrid,135,148.7,1.5,21785
 5 Series,2019,Semi-Auto,8827,Hybrid,135,156.9,2,32000
 2 Series,2019,Automatic,9181,Hybrid,135,148.7,1.5,21450
 4 Series,2018,Automatic,28363,Petrol,145,41.5,3,24450
 3 Series,2017,Semi-Auto,16363,Petrol,145,41.5,3,25490
 1 Series,2018,Semi-Auto,15897,Petrol,150,32.5,3,25995
 2 Series,2019,Semi-Auto,5208,Petrol,145,47.9,2,24999
 1 Series,2018,Semi-Auto,12087,Petrol,145,39.8,3,23499
 2 Series,2019,Semi-Auto,3550,Diesel,145,64.2,2,24444
 5 Series,2015,Semi-Auto,38695,Diesel,145,53.3,3,17999
 2 Series,2019,Semi-Auto,5000,Petrol,145,40.9,1.5,23999
 2 Series,2019,Semi-Auto,5721,Petrol,145,38.2,3,28995
 5 Series,2019,Automatic,6000,Diesel,145,60.1,2,30000
 5 Series,2019,Automatic,6000,Petrol,145,46.3,2,30000
 5 Series,2016,Semi-Auto,46367,Diesel,165,50.4,3,20000
 1 Series,2016,Semi-Auto,21000,Diesel,125,61.4,2,17000
 5 Series,2020,Semi-Auto,5000,Hybrid,150,49.6,2,34999
 4 Series,2020,Semi-Auto,4000,Diesel,150,65.7,2,33999
 2 Series,2016,Semi-Auto,22783,Diesel,30,62.8,2,17000
 X2,2019,Semi-Auto,2598,Petrol,145,42.2,1.5,24450
 X2,2019,Automatic,6012,Diesel,145,61.4,2,27750
 4 Series,2019,Automatic,75,Petrol,145,45.6,2,27950
 X3,2019,Automatic,5000,Diesel,145,54.3,2,33750
 X2,2019,Automatic,8452,Diesel,145,58.9,2,27950
 X3,2019,Automatic,7465,Diesel,145,54.3,2,34000
 4 Series,2015,Semi-Auto,45000,Petrol,160,44.1,2,16990
 5 Series,2020,Semi-Auto,9,Petrol,150,50.4,2,29000
 8 Series,2019,Semi-Auto,12,Diesel,150,39.8,3,57000
 3 Series,2019,Semi-Auto,11812,Petrol,150,41.5,2,26500
 3 Series,2017,Semi-Auto,19967,Hybrid,135,134.5,2,21000
 X6,2020,Semi-Auto,9612,Diesel,145,34.9,3,55500
 4 Series,2020,Semi-Auto,10,Diesel,145,60.1,2,30000
 X5,2019,Automatic,9339,Diesel,145,37.7,3,44000
 2 Series,2017,Semi-Auto,19760,Diesel,150,68.9,2,14999
 3 Series,2017,Semi-Auto,17324,Diesel,165,51.4,3,21999
 X4,2020,Semi-Auto,4000,Diesel,150,40.9,3,46999
 X1,2020,Semi-Auto,5000,Diesel,150,47.9,2,34999
 X1,2020,Semi-Auto,3000,Diesel,150,52.3,2,34999
 M4,2020,Semi-Auto,3000,Petrol,150,28.5,3,59999
 3 Series,2018,Semi-Auto,12492,Diesel,150,64.2,2,22799
 2 Series,2017,Semi-Auto,27169,Petrol,200,39.8,3,22152
 7 Series,2019,Semi-Auto,6516,Diesel,150,44.8,3,48912
 4 Series,2019,Semi-Auto,3121,Petrol,150,45.6,2,29882
 X3,2013,Semi-Auto,72752,Diesel,165,50.4,2,13991
 X1,2017,Semi-Auto,45000,Diesel,150,57.6,2,18661
 3 Series,2016,Semi-Auto,32857,Diesel,30,64.2,2,16991
 X3,2018,Automatic,6764,Petrol,145,34.5,3,36186
 1 Series,2019,Manual,5000,Petrol,145,41.5,1.5,22895
 i3,2017,Automatic,3976,Hybrid,135,470.8,0,22999
 X1,2014,Semi-Auto,51483,Diesel,165,52.3,2,10792
 X1,2017,Semi-Auto,9076,Petrol,165,44.8,2,23082
 X2,2019,Semi-Auto,5282,Petrol,150,39.8,2,28551
 3 Series,2019,Semi-Auto,8310,Diesel,150,52.3,2,26991
