model,year,transmission,mileage,fuelType,tax,mpg,engineSize,price
 E Class,2017,Semi-Auto,16012,Diesel,145,61.4,2,22380
 CL Class,2014,Automatic,48646,Diesel,30,62.8,2.1,13991
 C Class,2014,Automatic,52379,Petrol,125,52.3,2,12600
 A Class,2017,Automatic,16813,Diesel,145,68.9,2.1,17295
 A Class,2013,Manual,55312,Diesel,125,61.4,1.8,10999
 GLA Class,2014,Semi-Auto,41952,Diesel,145,55.4,2.1,15600
 C Class,2018,Semi-Auto,10592,Diesel,145,67.3,2.1,25500
 GLA Class,2019,Semi-Auto,6801,Petrol,150,48.7,1.6,25495
 C Class,2017,Semi-Auto,18758,Petrol,150,50.4,2,18495
 A Class,2019,Semi-Auto,6807,Petrol,150,22.6,4,105000
 B Class,2019,Automatic,7676,Diesel,145,55.4,2,24987
 A Class,2019,Automatic,4399,Petrol,145,36.7,2,36987
 E Class,2019,Automatic,3117,Diesel,145,57.7,2,43987
 GLA Class,2017,Automatic,32722,Diesel,145,56.5,2.1,20662
 B Class,2019,Manual,169,Petrol,145,44.8,1.3,22490
 B Class,2019,Manual,169,Petrol,145,44.8,1.3,22990
 B Class,2019,Manual,169,Petrol,145,44.8,1.3,22990
 B Class,2019,Manual,169,Petrol,145,44.8,1.3,22990
 C Class,2014,Semi-Auto,38824,Diesel,20,64.2,2.1,14732
 A Class,2015,Manual,23542,Diesel,20,70.6,1.5,15500
 GLC Class,2019,Semi-Auto,12495,Petrol,145,43.5,2,29000
 B Class,2016,Manual,26728,Petrol,145,49.6,1.6,14500
 C Class,2018,Semi-Auto,6983,Diesel,145,60.1,2.1,25750
 SL CLASS,2019,Semi-Auto,9266,Petrol,145,47.1,2,30000
 C Class,2019,Semi-Auto,13695,Diesel,145,61.4,2,19750
 GLE Class,2019,Semi-Auto,4056,Diesel,145,36.7,2,48980
 A Class,2019,Semi-Auto,2343,Diesel,145,56.5,2,24780
 B Class,2017,Manual,11840,Diesel,145,68.9,1.5,14500
 E Class,2018,Semi-Auto,13947,Petrol,145,40.4,2,30380
 E Class,2018,Semi-Auto,6108,Diesel,145,57.7,2,30680
 E Class,2019,Semi-Auto,5164,Diesel,145,57.7,2,32980
 E Class,2016,Semi-Auto,27836,Diesel,20,67.3,2,20380
 A Class,2020,Semi-Auto,3999,Petrol,145,36.7,2,33980
 A Class,2019,Automatic,3256,Petrol,145,53.3,1.3,26487
 A Class,2020,Semi-Auto,51,Petrol,150,28.5,1.3,25344
 A Class,2017,Manual,20013,Petrol,145,51.4,1.6,15950
 GLC Class,2019,Semi-Auto,6563,Diesel,145,41.5,2.1,27995
 A Class,2014,Manual,38510,Diesel,0,78.5,1.5,10932
 C Class,2017,Semi-Auto,22079,Diesel,145,67.3,2.1,24502
 CLS Class,2016,Semi-Auto,24086,Diesel,160,51.4,3,22490
 C Class,2015,Semi-Auto,58502,Diesel,20,64.2,2.1,14490
 C Class,2017,Semi-Auto,25584,Petrol,145,50.4,2,18490
 E Class,2019,Automatic,11286,Diesel,145,44.8,2,39700
 A Class,2015,Manual,47320,Diesel,20,70.6,1.5,11772
 GLE Class,2019,Automatic,3654,Diesel,145,36.7,2,45390
 A Class,2020,Semi-Auto,1585,Petrol,145,28.5,2,28991
 GLA Class,2020,Semi-Auto,2011,Petrol,145,35.8,1.6,29991
 GLA Class,2020,Semi-Auto,306,Petrol,145,35.8,1.6,30991
 GLA Class,2020,Semi-Auto,1786,Petrol,145,35.8,1.6,29991
 A Class,2020,Manual,161,Petrol,145,44.8,1.3,24991
 GLC Class,2020,Semi-Auto,3885,Petrol,145,31.7,2,41991
 C Class,2020,Semi-Auto,2669,Diesel,145,48.7,2,35491
 C Class,2018,Semi-Auto,25340,Diesel,145,60.1,2.1,18700
 C Class,2017,Manual,25820,Petrol,125,53.3,2,14307
 E Class,2016,Automatic,21430,Diesel,160,52.3,3,19740
 C Class,2018,Automatic,23570,Diesel,145,61.4,2.1,18900
 C Class,2016,Semi-Auto,35800,Diesel,30,64.2,2.1,16800
 GLC Class,2016,Semi-Auto,29340,Diesel,125,56.5,2.1,20510
 E Class,2015,Semi-Auto,54040,Diesel,125,60.1,2.1,12340
 CL Class,2018,Semi-Auto,7960,Petrol,150,52.3,1.6,19660
 CL Class,2016,Semi-Auto,51320,Diesel,125,58.9,2.1,16900
 C Class,2019,Semi-Auto,3560,Petrol,145,29.4,3,39995
 GLB Class,2020,Semi-Auto,637,Diesel,145,44.8,2,39950
 C Class,2020,Automatic,3000,Diesel,145,57.7,2,29750
 GLC Class,2020,Semi-Auto,4200,Diesel,145,40.9,2,38995
 GLC Class,2020,Semi-Auto,2400,Diesel,145,40.9,2,38995
 E Class,2016,Semi-Auto,12710,Diesel,145,54.3,3,24995
 S Class,2016,Semi-Auto,19953,Petrol,555,28,5.5,56995
 C Class,2019,Semi-Auto,15674,Diesel,145,60.1,1.6,24495
 CL Class,2019,Semi-Auto,20358,Diesel,145,51.4,2.2,22000
 A Class,2014,Manual,40183,Diesel,20,70.6,1.5,11750
 E Class,2020,Semi-Auto,2103,Diesel,145,38.2,3,39995
 C Class,2019,Semi-Auto,8439,Diesel,145,60.1,1.6,26450
 GLA Class,2017,Semi-Auto,22129,Diesel,145,56.5,2.1,21995
 E Class,2019,Semi-Auto,9325,Diesel,145,46.3,3,36995
 E Class,2019,Semi-Auto,6248,Diesel,145,67.3,2,26000
 A Class,2018,Semi-Auto,7009,Petrol,145,53.3,1.3,22995
 C Class,2019,Semi-Auto,6877,Petrol,145,42.2,2,32500
 C Class,2017,Semi-Auto,27993,Diesel,30,61.4,2.1,20491
 C Class,2015,Semi-Auto,61691,Diesel,20,64.2,2.1,16341
 A Class,2018,Semi-Auto,13842,Petrol,145,53.3,1.3,22031
 CL Class,2019,Semi-Auto,12993,Diesel,145,51.4,2.2,25984
 A Class,2018,Manual,20289,Diesel,150,72.4,1.5,16571
 GLC Class,2016,Semi-Auto,20296,Diesel,150,56.5,2.1,29221
 CL Class,2017,Manual,34510,Petrol,125,51.4,1.6,16690
 E Class,2016,Semi-Auto,40184,Diesel,30,65.7,2,18280
 C Class,2016,Manual,46384,Petrol,125,53.3,2,13600
 GLA Class,2014,Semi-Auto,21729,Diesel,30,62.8,2.1,15500
 A Class,2017,Semi-Auto,48709,Diesel,20,74.3,1.5,17200
 GLA Class,2016,Manual,36053,Diesel,30,64.2,2.1,16500
 E Class,2018,Automatic,27459,Diesel,145,72.4,2,21500
 GLC Class,2018,Semi-Auto,20188,Diesel,150,56.5,2.1,28000
 E Class,2019,Semi-Auto,11996,Diesel,145,72.4,2,24480
 C Class,2015,Semi-Auto,57843,Diesel,150,53.3,2.1,10090
 E Class,2017,Semi-Auto,29200,Diesel,145,65.7,2,21182
 C Class,2019,Automatic,5552,Petrol,145,44.1,2,30976
 CLS Class,2019,Automatic,2817,Diesel,145,47.9,2.9,45636
 E Class,2019,Automatic,14764,Diesel,145,72.4,2,25196
 E Class,2019,Semi-Auto,4298,Diesel,145,67.3,2,26385
 E Class,2019,Semi-Auto,5690,Diesel,145,67.3,2,26335
 A Class,2018,Automatic,8396,Petrol,145,53.3,1.3,17906
 E Class,2019,Semi-Auto,15012,Diesel,145,58.9,2,28706
 E Class,2016,Automatic,25072,Diesel,20,67.3,2,20052
 CLS Class,2019,Automatic,2987,Diesel,145,47.9,2.9,45386
 GLA Class,2019,Semi-Auto,10295,Diesel,145,67.3,2.1,23842
 C Class,2019,Automatic,3946,Diesel,145,57.7,2,30672
 C Class,2017,Semi-Auto,24698,Petrol,145,47.1,2,23111
 E Class,2018,Automatic,5310,Diesel,145,51.4,3,29992
 C Class,2019,Semi-Auto,9463,Petrol,145,46.3,1.5,26176
 A Class,2019,Semi-Auto,12198,Diesel,145,65.7,1.5,19284
 C Class,2017,Automatic,22700,Diesel,145,54.3,2.1,25092
 C Class,2017,Semi-Auto,11457,Petrol,145,47.1,2,23401
 E Class,2017,Automatic,15815,Diesel,145,67.3,2,21156
 C Class,2019,Semi-Auto,14232,Petrol,145,47.1,1.5,26176
 GLE Class,2019,Semi-Auto,8569,Diesel,150,35.8,2,49792
 C Class,2017,Semi-Auto,32390,Diesel,150,65.7,1.6,16911
 C Class,2015,Semi-Auto,48000,Diesel,20,64.2,2.1,15142
 C Class,2017,Automatic,30124,Petrol,160,43.5,2,23942
 B Class,2019,Semi-Auto,8290,Diesel,145,55.4,2,25810
 C Class,2019,Semi-Auto,7109,Diesel,145,60.1,1.6,27780
 B Class,2019,Manual,5830,Diesel,145,65.7,2.1,19090
 GLA Class,2017,Semi-Auto,39000,Diesel,145,64.2,2.1,18812
 E Class,2019,Automatic,5786,Diesel,145,42.8,2,36450
 CL Class,2019,Automatic,4312,Petrol,145,44.8,1.3,25920
 A Class,2019,Semi-Auto,10772,Diesel,145,67.3,1.5,22524
 A Class,2019,Semi-Auto,15303,Diesel,145,65.7,1.5,18964
 C Class,2015,Semi-Auto,35464,Diesel,30,64.2,2.1,16892
 E Class,2019,Automatic,2320,Diesel,145,57.7,2,34526
 E Class,2016,Automatic,25922,Diesel,125,58.9,2.1,16306
 CL Class,2017,Manual,50743,Diesel,145,65.7,2.1,15362
 CL Class,2017,Automatic,24543,Diesel,145,67.3,2.1,22452
 A Class,2018,Semi-Auto,15899,Diesel,145,68.9,2.1,17572
 A Class,2017,Manual,18033,Diesel,20,72.4,1.5,15042
 C Class,2019,Automatic,6602,Petrol,145,44.1,1.6,22706
 C Class,2017,Manual,30000,Petrol,125,53.3,2,15872
 CLS Class,2016,Automatic,42651,Diesel,145,56.5,2.1,19383
 C Class,2019,Automatic,11890,Diesel,145,60.1,1.6,27696
 CL Class,2019,Manual,7077,Petrol,145,51.4,1.6,20952
 GLA Class,2018,Automatic,13249,Diesel,145,56.5,2.1,22162
 C Class,2017,Automatic,12157,Petrol,300,32.8,4,39336
 E Class,2017,Automatic,26722,Diesel,145,72.4,2,18836
 C Class,2017,Automatic,19067,Petrol,145,35.8,3,31664
 E Class,2019,Automatic,150,Petrol,145,31.7,3,42450
 C Class,2017,Semi-Auto,48000,Diesel,20,65.7,2.1,16092
 V Class,2018,Semi-Auto,15640,Diesel,145,45.6,2.2,38782
 GLS Class,2017,Automatic,28416,Diesel,145,37.2,3,46002
 GLS Class,2019,Automatic,8353,Diesel,145,34,3,57526
 A Class,2019,Manual,5902,Petrol,145,28.5,1.3,20340
 A Class,2019,Semi-Auto,8829,Diesel,145,62.8,1.5,23700
 V Class,2019,Automatic,18,Diesel,145,36.2,2,45800
 GLC Class,2019,Automatic,4895,Diesel,145,40.9,2,37680
 E Class,2019,Automatic,8720,Diesel,145,70.6,2,39680
 C Class,2019,Automatic,17009,Diesel,145,61.4,2,36350
 CL Class,2019,Automatic,3220,Petrol,145,39.8,2,29066
 E Class,2014,Semi-Auto,48422,Diesel,125,57.7,2.1,12995
 GLA Class,2015,Semi-Auto,19000,Diesel,20,62.8,2.1,16495
 E Class,2015,Semi-Auto,48584,Diesel,125,61.4,2.1,16691
 A Class,2016,Semi-Auto,31011,Petrol,125,52.3,1.6,16512
 SL CLASS,2017,Semi-Auto,24584,Petrol,145,47.9,2,20191
 A Class,2016,Semi-Auto,27663,Diesel,20,74.3,1.5,15071
 A Class,2016,Semi-Auto,55195,Petrol,200,40.9,2,25342
 GLE Class,2019,Semi-Auto,3713,Diesel,150,32.8,2.9,51912
 GL Class,2016,Semi-Auto,17000,Diesel,305,36.2,3,38362
 C Class,2017,Semi-Auto,18955,Diesel,30,61.4,2.1,21011
 GLA Class,2018,Automatic,10002,Petrol,145,44.8,1.6,20822
 C Class,2019,Automatic,1987,Petrol,145,44.1,2,39991
 C Class,2019,Automatic,11347,Petrol,145,30.4,3,48491
 C Class,2019,Automatic,4811,Diesel,145,61.4,2,38991
 B Class,2019,Automatic,275,Diesel,145,55.4,2,26991
 E Class,2019,Automatic,3790,Diesel,145,45.6,2,37991
 C Class,2019,Automatic,2430,Diesel,145,55.4,2,41491
 C Class,2017,Semi-Auto,51304,Diesel,150,60.1,2.1,18258
 GLC Class,2019,Semi-Auto,8841,Diesel,150,41.5,2.1,30941
 S Class,2018,Semi-Auto,10577,Diesel,150,52.3,3,40796
 A Class,2019,Semi-Auto,8122,Diesel,145,56.5,2,21995
 C Class,2017,Semi-Auto,22547,Petrol,300,34.5,4,40980
 E Class,2016,Semi-Auto,9582,Petrol,160,46.3,2,19802
 GLC Class,2020,Semi-Auto,281,Diesel,145,44.8,2,36851
 GLC Class,2019,Automatic,9125,Diesel,145,40.4,2,41620
 GLC Class,2019,Semi-Auto,5401,Diesel,145,43.5,2,39200
 A Class,2019,Automatic,10355,Petrol,145,53.3,1.3,23340
 A Class,2019,Semi-Auto,14576,Diesel,145,68.9,1.5,18990
 A Class,2019,Semi-Auto,16578,Diesel,145,65.7,1.5,19560
 E Class,2017,Semi-Auto,24335,Diesel,145,61.4,2,22151
 GLC Class,2017,Semi-Auto,10132,Diesel,200,47.9,3,28962
 E Class,2017,Semi-Auto,44000,Diesel,30,65.7,2,21972
 A Class,2020,Semi-Auto,5797,Diesel,145,62.8,1.5,25991
 E Class,2019,Automatic,150,Diesel,145,47.1,3,43750
 B Class,2019,Automatic,150,Diesel,145,55.4,2,23480
 B Class,2019,Automatic,5683,Diesel,145,55.4,2,21450
 C Class,2019,Automatic,6650,Diesel,145,64.2,1.6,36420
 E Class,2019,Automatic,150,Petrol,145,32.5,3,49010
 CL Class,2018,Semi-Auto,25276,Petrol,145,53.3,1.6,20932
 C Class,2019,Automatic,6374,Petrol,145,30.4,3,36090
 C Class,2016,Semi-Auto,20077,Diesel,20,67.3,2.1,22890
 CLS Class,2016,Semi-Auto,44444,Diesel,160,51.4,3,20990
 C Class,2019,Semi-Auto,11000,Diesel,145,57.7,2,27490
 E Class,2017,Semi-Auto,26011,Petrol,145,33.6,3,30890
 GLE Class,2017,Semi-Auto,17599,Diesel,150,42.8,3,31990
 GLE Class,2015,Semi-Auto,66000,Diesel,305,39.2,3,30990
 GLC Class,2017,Semi-Auto,14891,Diesel,150,56.5,2.1,27890
 C Class,2016,Semi-Auto,34499,Diesel,20,65.7,2.1,15890
 GLC Class,2017,Semi-Auto,22499,Petrol,150,34,3,33890
 C Class,2018,Semi-Auto,9290,Petrol,145,36.2,3,33890
 A Class,2017,Automatic,21050,Diesel,145,67.3,2.1,17107
 C Class,2017,Manual,33273,Diesel,20,65.7,2.1,14420
 C Class,2015,Automatic,45024,Diesel,20,64.2,2.1,12995
 B Class,2018,Manual,2681,Diesel,145,68.9,1.5,15812
 GLC Class,2019,Semi-Auto,10574,Diesel,145,42.2,2.1,32526
 A Class,2019,Semi-Auto,7807,Diesel,145,65.7,1.5,19182
 E Class,2019,Semi-Auto,9155,Diesel,145,72.4,2,25676
 C Class,2019,Automatic,8252,Petrol,145,45.6,1.5,24202
 E Class,2018,Automatic,9074,Diesel,145,61.4,2,23963
 C Class,2019,Automatic,10335,Diesel,145,57.7,2,30436
 C Class,2019,Automatic,4463,Diesel,145,57.7,2,31216
 E Class,2019,Automatic,7278,Diesel,145,58.9,2,29966
 A Class,2016,Semi-Auto,51284,Petrol,125,53.3,1.6,14581
 E Class,2015,Semi-Auto,50900,Diesel,125,56.5,2.1,15395
 A Class,2017,Semi-Auto,19400,Petrol,160,45.6,2,20795
 C Class,2015,Manual,47709,Diesel,20,65.7,2.1,12999
 CL Class,2015,Semi-Auto,65000,Diesel,20,70.6,2.1,15995
 C Class,2015,Manual,22852,Petrol,125,53.3,2,12995
 A Class,2014,Semi-Auto,35000,Diesel,20,64.2,2.1,13999
 C Class,2018,Semi-Auto,4500,Petrol,145,44.1,1.5,22900
 A Class,2019,Semi-Auto,3653,Petrol,150,53.3,1.3,24711
 GLE Class,2016,Semi-Auto,25263,Diesel,240,42.8,3,31982
 CLS Class,2013,Semi-Auto,64777,Diesel,205,47.1,3,14972
 B Class,2019,Manual,2780,Petrol,150,49.6,1.6,16846
 CLS Class,2016,Semi-Auto,39652,Diesel,160,49.6,3,22450
 E Class,2016,Semi-Auto,47805,Diesel,145,54.3,3,19990
 C Class,2018,Semi-Auto,32373,Diesel,145,61.4,2.1,22990
 C Class,2017,Semi-Auto,25066,Diesel,145,64.2,2.1,18890
 GLA Class,2017,Semi-Auto,9989,Diesel,145,56.5,2.1,19890
 GLE Class,2018,Semi-Auto,16000,Diesel,145,39.2,3,36990
 A Class,2020,Semi-Auto,159,Petrol,145,53.3,1.3,27990
 A Class,2020,Manual,208,Petrol,145,47.1,1.3,24990
 A Class,2019,Semi-Auto,4104,Petrol,150,35.3,2,32690
 E Class,2016,Semi-Auto,48643,Diesel,125,58.9,2.1,17450
 SL CLASS,2016,Semi-Auto,21455,Petrol,145,47.9,2,19812
 CL Class,2020,Semi-Auto,2512,Petrol,145,44.8,1.3,28891
 V Class,2019,Automatic,3974,Diesel,145,45.6,2.2,38200
 C Class,2019,Automatic,4721,Diesel,145,64.2,2,35891
 GLC Class,2019,Automatic,7163,Diesel,145,44.8,2,33190
 E Class,2017,Semi-Auto,44965,Diesel,20,67.3,2,20662
 CL Class,2018,Semi-Auto,10600,Petrol,145,53.3,1.6,22072
 E Class,2017,Semi-Auto,17360,Diesel,145,51.4,3,23462
 C Class,2016,Semi-Auto,32924,Diesel,20,67.3,2.1,21991
 C Class,2018,Semi-Auto,12055,Petrol,145,40.9,4,33690
 GLC Class,2016,Semi-Auto,29360,Petrol,300,34,3,31990
 A Class,2020,Semi-Auto,1301,Petrol,145,53.3,1.3,25490
 C Class,2019,Semi-Auto,2200,Petrol,145,29.4,3,37790
 A Class,2017,Semi-Auto,25965,Petrol,200,40.9,2,29090
 E Class,2018,Semi-Auto,17993,Diesel,145,58.9,2,26490
 C Class,2015,Semi-Auto,53227,Petrol,125,52.3,2,14290
 A Class,2019,Semi-Auto,6367,Petrol,145,53.3,1.3,23890
 C Class,2019,Semi-Auto,3239,Diesel,145,65.7,1.6,20990
 E Class,2016,Semi-Auto,40950,Diesel,30,61.4,2,22372
 C Class,2017,Semi-Auto,24900,Diesel,30,61.4,2.1,21111
 GLC Class,2019,Semi-Auto,12972,Diesel,145,56.5,2.1,30582
 GLA Class,2017,Semi-Auto,30523,Diesel,125,56.5,2.1,19981
 C Class,2018,Semi-Auto,35517,Petrol,145,49.6,2,18171
 E Class,2014,Semi-Auto,36217,Diesel,125,57.7,2.1,15491
 GLA Class,2018,Semi-Auto,10266,Petrol,145,44.8,1.6,20490
 C Class,2019,Automatic,4167,Diesel,145,61.4,2,35891
 GLA Class,2016,Semi-Auto,14407,Diesel,125,56.5,2.1,20391
 A Class,2018,Semi-Auto,24340,Petrol,145,52.3,1.6,18972
 GLC Class,2018,Semi-Auto,25426,Diesel,145,56.5,2.1,28982
 C Class,2015,Semi-Auto,40312,Petrol,125,52.3,2,15135
 SL CLASS,2019,Automatic,1623,Petrol,145,47.1,2,34120
 A Class,2020,Semi-Auto,2185,Petrol,145,35.8,2,35981
 A Class,2019,Semi-Auto,6543,Diesel,145,67.3,1.5,22760
 GLC Class,2019,Semi-Auto,15101,Diesel,145,41.5,2.1,31480
 C Class,2019,Semi-Auto,10530,Petrol,145,46.3,1.5,23490
 CL Class,2019,Manual,10000,Petrol,145,44.1,1.6,22380
 E Class,2014,Semi-Auto,51770,Diesel,125,58.9,2.1,11650
 B Class,2016,Semi-Auto,45782,Diesel,20,68.9,2.1,13990
 B Class,2014,Semi-Auto,27430,Diesel,20,68.9,1.5,9701
 CL Class,2017,Semi-Auto,23592,Diesel,20,67.3,2.1,18956
 A Class,2017,Semi-Auto,18750,Diesel,145,68.9,2.1,17150
 GLA Class,2015,Manual,23247,Diesel,20,64.2,2.1,15250
 E Class,2019,Automatic,3520,Diesel,145,57.7,2,42981
 GLC Class,2019,Automatic,3656,Diesel,145,44.8,2,35981
 GLA Class,2014,Semi-Auto,40423,Diesel,30,62.8,2.1,13995
 E Class,2017,Semi-Auto,24000,Diesel,145,65.7,2,21990
 C Class,2017,Automatic,20000,Diesel,145,64.2,2.1,17490
 C Class,2018,Automatic,19500,Petrol,145,35.3,3,34990
 C Class,2016,Semi-Auto,31467,Diesel,30,64.2,2.1,19750
 A Class,2013,Manual,55312,Diesel,125,61.4,1.8,11000
 C Class,2017,Semi-Auto,17329,Diesel,20,68.9,2.1,19000
 GLA Class,2017,Semi-Auto,20019,Diesel,125,56.6,2.1,17880
 C Class,2018,Semi-Auto,15750,Petrol,145,48.7,2,20690
 GLA Class,2016,Semi-Auto,21634,Diesel,125,56.5,2.1,18590
 A Class,2019,Automatic,5999,Diesel,145,67.3,1.5,23490
 A Class,2019,Automatic,8812,Diesel,145,62.8,1.5,25490
 A Class,2019,Manual,4212,Petrol,145,47.1,1.3,20690
 A Class,2019,Automatic,3234,Diesel,145,68.9,1.5,20990
 A Class,2019,Automatic,2245,Petrol,145,28.5,1.3,23490
 GLA Class,2019,Automatic,3467,Petrol,145,37.2,1.6,23790
 E Class,2019,Automatic,3190,Diesel,145,57.7,2,34990
 A Class,2019,Automatic,1895,Diesel,145,56.5,2,25490
 A Class,2019,Automatic,3206,Diesel,145,65.7,1.5,21490
 CLS Class,2013,Automatic,48500,Diesel,145,54.3,2.1,13495
 A Class,2018,Manual,14229,Petrol,145,51.4,1.6,16289
 A Class,2014,Manual,70360,Diesel,125,61.4,1.8,10489
 C Class,2015,Semi-Auto,42164,Diesel,30,64.2,2.1,15789
 A Class,2017,Manual,10973,Petrol,150,51.4,1.6,15989
 A Class,2016,Manual,37006,Diesel,20,68.9,1.5,14789
 A Class,2018,Manual,13297,Petrol,145,51.4,1.6,17490
 A Class,2016,Manual,25605,Diesel,20,72.4,1.5,14495
 A Class,2017,Manual,18383,Diesel,20,72.4,1.5,14371
 S Class,2016,Semi-Auto,25317,Petrol,570,24.1,6,79950
 A Class,2020,Semi-Auto,5560,Diesel,145,62.8,1.5,24490
 C Class,2019,Automatic,4938,Diesel,145,61.4,2,28466
 C Class,2019,Semi-Auto,14107,Diesel,145,61.4,2,26396
 C Class,2019,Automatic,11471,Diesel,145,57.7,2,32026
 C Class,2016,Automatic,80612,Petrol,200,42.8,2,20503
 E Class,2017,Semi-Auto,41547,Diesel,20,72.4,2,20342
 SL CLASS,2017,Semi-Auto,18513,Petrol,145,36.7,3,40321
 GLE Class,2015,Automatic,13340,Petrol,570,23.9,5.5,44176
 GLA Class,2016,Semi-Auto,23111,Diesel,20,67.3,2.1,18532
 GLC Class,2017,Automatic,23995,Diesel,145,47.9,3,29062
 SL CLASS,2017,Manual,13264,Petrol,145,48.7,1.6,18812
 E Class,2019,Semi-Auto,3948,Diesel,145,45.6,2,31490
 C Class,2019,Semi-Auto,1237,Petrol,145,46.3,1.5,26990
 B Class,2019,Semi-Auto,1606,Diesel,145,55.4,2,22990
 E Class,2014,Semi-Auto,34840,Diesel,125,58.9,2.1,13590
 CL Class,2017,Semi-Auto,26900,Diesel,125,58.9,2.1,18289
 GLA Class,2017,Manual,27248,Diesel,20,67.3,2.1,16810
 GLA Class,2017,Manual,25150,Diesel,20,67.3,2.1,16300
 C Class,2015,Automatic,8940,Diesel,30,64.2,2.1,18500
 GLA Class,2017,Semi-Auto,8650,Diesel,125,56.5,2.1,21680
 A Class,2013,Manual,57000,Diesel,20,72.4,1.5,9595
 C Class,2015,Semi-Auto,21064,Petrol,125,52.3,2,15495
 GLC Class,2018,Semi-Auto,20696,Diesel,150,56.5,2.1,26995
 X-CLASS,2019,Automatic,500,Diesel,260,35.8,2.3,22995
 E Class,2019,Semi-Auto,3375,Diesel,145,42.8,2,32490
 B Class,2019,Automatic,2486,Diesel,145,55.4,2,22990
 E Class,2020,Semi-Auto,648,Diesel,145,43.5,3,38990
 A Class,2020,Semi-Auto,768,Diesel,145,56.5,2,28490
 B Class,2019,Automatic,1677,Diesel,145,55.4,2,24490
 GLC Class,2019,Automatic,2450,Diesel,145,40.9,2,36490
 A Class,2020,Semi-Auto,497,Diesel,145,56.5,2,28490
 A Class,2019,Automatic,3055,Diesel,145,56.5,2,22990
 A Class,2020,Semi-Auto,697,Petrol,145,53.3,1.3,27990
 GLC Class,2017,Semi-Auto,34937,Diesel,145,56.5,2.1,24490
 A Class,2019,Semi-Auto,1677,Diesel,145,56.5,2,20990
 GLC Class,2016,Semi-Auto,76452,Diesel,125,56.5,2.1,18990
 C Class,2016,Semi-Auto,36688,Diesel,30,64.2,1.6,18490
 E Class,2019,Semi-Auto,14098,Diesel,145,72.4,2,23890
 CL Class,2016,Automatic,50964,Petrol,200,42.8,2,18490
 GLA Class,2017,Semi-Auto,29057,Diesel,145,67.3,2.1,17990
 CL Class,2016,Semi-Auto,25000,Petrol,200,40.9,2,28490
 GLC Class,2018,Automatic,10516,Diesel,145,56.5,2.1,31975
 C Class,2017,Semi-Auto,21590,Petrol,145,47.1,2,22995
 GLC Class,2019,Semi-Auto,10771,Petrol,145,34,3,40850
 A Class,2019,Semi-Auto,2151,Diesel,145,56.5,2,21950
 B Class,2018,Semi-Auto,6500,Petrol,150,51.4,1.6,17495
 C Class,2017,Semi-Auto,25270,Hybrid,135,74.3,2.1,21950
 A Class,2017,Semi-Auto,21940,Petrol,150,40.9,2,26950
 A Class,2018,Automatic,7880,Petrol,145,30.1,4,77850
 G Class,2015,Semi-Auto,10000,Petrol,570,20.5,5.5,99850
 CL Class,2014,Semi-Auto,26886,Petrol,200,39.8,2,24490
 GLC Class,2017,Semi-Auto,38200,Diesel,125,56.5,2.1,24990
 C Class,2018,Semi-Auto,19870,Petrol,145,32.8,4,49990
 CL Class,2018,Semi-Auto,42635,Diesel,150,67.3,2.1,19990
 GLA Class,2016,Semi-Auto,27292,Diesel,125,56.5,2.1,18495
 A Class,2018,Manual,8717,Petrol,150,49.6,1.6,17495
 A Class,2017,Automatic,13081,Petrol,145,52.3,1.6,17595
 C Class,2017,Semi-Auto,35270,Diesel,30,65.7,2.1,23400
 C Class,2017,Semi-Auto,14105,Diesel,145,61.4,2.1,21958
 B Class,2019,Semi-Auto,7463,Diesel,145,55.4,2,24790
 C Class,2019,Semi-Auto,6877,Diesel,145,61.4,2.1,24490
 C Class,2018,Semi-Auto,16045,Diesel,145,58.9,2,23390
 SL CLASS,2016,Semi-Auto,35452,Diesel,30,70.6,2.1,18490
 B Class,2014,Manual,75894,Diesel,0,74.3,1.5,8490
 CLS Class,2016,Semi-Auto,28415,Diesel,160,51.4,3,21490
 A Class,2019,Semi-Auto,5499,Petrol,150,45.6,2,25490
 GLC Class,2015,Semi-Auto,31289,Diesel,125,56.5,2.1,22990
 GLC Class,2017,Semi-Auto,40023,Diesel,150,56.5,2.1,23490
 X-CLASS,2019,Automatic,500,Diesel,260,35.8,2.3,22495
 X-CLASS,2018,Automatic,7820,Diesel,260,31.4,3,37495
 X-CLASS,2019,Automatic,2750,Diesel,260,35.8,2.3,27995
 X-CLASS,2019,Automatic,600,Diesel,260,31.4,3,32995
 GLA Class,2020,Semi-Auto,1734,Petrol,150,44.8,1.6,23490
 GLC Class,2017,Semi-Auto,56263,Diesel,125,56.5,2.1,24990
 GLE Class,2017,Semi-Auto,28975,Diesel,265,42.8,3,30490
 GLC Class,2016,Semi-Auto,29300,Diesel,125,56.5,2.1,23490
 C Class,2015,Semi-Auto,54000,Diesel,30,64.2,2.1,15890
 GLA Class,2018,Semi-Auto,10400,Petrol,145,48.7,1.6,21990
 A Class,2019,Automatic,3500,Diesel,145,65.7,1.5,23995
 GLC Class,2020,Semi-Auto,5000,Petrol,145,26.4,3,49995
 C Class,2020,Semi-Auto,2499,Diesel,145,55.4,2,39994
 B Class,2020,Semi-Auto,648,Diesel,145,55.4,2,25995
 C Class,2020,Semi-Auto,2499,Diesel,145,55.4,2,39994
 GLA Class,2020,Semi-Auto,2499,Petrol,145,37.2,1.6,24995
